Project,Scenario,Dollar_year,Weather_year,Start_day,r,state,gea,country,tz,t
Cambium24,MidCase,2023$,2012,Sunday,p80,IL,PJM_West,usa,CT,2025
Metric definitions and scenario descriptions: 2024 Cambium Documentation (https://www.nrel.gov/docs/fy25osti/93005.pdf)
Time,Time,Load,Load,Load,Load,Load,Load,Load,Transmission,Transmission,Operational,Operational,Operational,Operational,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Emissions,Busbar costs,Busbar costs,Busbar costs,Busbar costs,End use cost,End use cost,End use cost,End use cost,Curtailment,Curtailment,Curtailment,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation
2025-02-18 21:00:00,2025-02-18 20:00:00,10995.8,0.0,0.0,1.0,10996.8,10617.9,10685.1,134.1,0.0,0.0344,0.0503,coal,coal,85.9,1.6,0.16,16.7,817.7,0.18,86.0,41.1,127.1,91.1,2.0,0.22,17.2,843.6,0.19,91.2,42.4,133.6,174.2,3.5,0.38,20.5,1581.4,0.08,174.4,67.7,242.1,1085.3,125.0,18.18,33.4,2363.3,0.53,1094.0,104.0,1198.0,40.81,0.0,0.0,40.81,42.97,0.0,0.0,42.97,0.0,0.0,0.0,10862.7,311.7,0.5,39.8,0.0,0.0,0.0,0.0,2565.0,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,311.7,0.0
2025-02-18 22:00:00,2025-02-18 21:00:00,10583.2,0.0,0.0,0.0,10583.2,10225.6,10249.6,0.0,0.0,0.0338,0.0484,gas-cc,gas-cc,77.7,1.5,0.15,15.9,741.3,0.18,77.7,38.0,115.8,80.4,1.5,0.15,16.4,767.3,0.19,80.5,39.4,119.8,376.0,7.1,0.71,44.4,3513.1,0.16,376.4,149.2,525.6,387.5,7.3,0.73,45.8,3620.7,0.17,388.0,153.7,541.7,28.09,0.0,0.0,28.09,29.52,0.0,0.0,29.52,0.0,0.0,0.0,10583.2,333.5,0.0,39.8,0.0,0.0,0.0,0.0,2264.2,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,333.5,0.0
2025-02-18 23:00:00,2025-02-18 22:00:00,10157.9,0.0,0.0,0.0,10157.9,9820.6,9760.7,0.0,0.0,0.0332,0.0465,gas-cc,gas-cc,63.3,1.2,0.12,14.5,608.2,0.18,63.4,32.6,96.1,65.5,1.2,0.12,15.0,629.1,0.19,65.6,33.8,99.4,374.8,7.1,0.71,44.3,3502.2,0.16,375.3,148.7,523.9,380.1,7.2,0.72,44.9,3550.9,0.16,380.5,150.8,531.2,27.74,0.0,0.0,27.74,29.09,0.0,0.0,29.09,0.0,0.0,0.0,10157.9,397.2,0.0,39.8,0.0,0.0,0.0,0.0,1775.3,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,397.2,0.0
2025-02-19 00:00:00,2025-02-18 23:00:00,9777.9,4.9,0.0,0.0,9782.8,9457.9,9339.7,0.0,0.0,0.0327,0.0448,gas-cc,gas-cc,50.2,0.9,0.09,13.2,485.8,0.18,50.2,27.7,77.9,51.9,1.0,0.1,13.6,502.3,0.19,51.9,28.7,80.6,374.7,7.1,0.71,44.3,3500.4,0.16,375.1,148.6,523.7,379.4,7.1,0.71,44.8,3544.5,0.16,379.8,150.5,530.3,27.74,0.0,0.0,27.74,29.04,0.0,0.0,29.04,0.0,0.0,0.0,9782.8,443.1,0.0,39.8,0.0,0.0,0.0,0.0,1354.3,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,443.1,0.0
2025-02-19 01:00:00,2025-02-19 00:00:00,9481.1,4.9,0.0,0.0,9485.9,9174.1,9037.0,0.0,0.0,0.0324,0.0434,gas-cc,gas-cc,40.2,0.8,0.08,12.2,393.0,0.18,40.2,24.0,64.2,41.5,0.8,0.08,12.6,406.2,0.19,41.6,24.8,66.4,93.0,3.3,0.44,9.9,701.3,0.06,93.2,30.8,124.0,378.8,7.1,0.71,44.8,3539.5,0.16,379.2,150.3,529.5,27.74,0.0,0.0,27.74,29.0,0.0,0.0,29.0,0.0,0.0,0.0,9485.9,448.9,0.0,39.8,0.0,0.0,0.0,0.0,1051.6,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,448.9,0.0
2025-02-19 02:00:00,2025-02-19 01:00:00,9311.6,4.9,0.0,0.0,9316.4,9011.9,8905.6,0.0,0.0,0.0322,0.0426,gas-cc,gas-cc,35.8,0.7,0.07,11.9,352.4,0.19,35.8,22.4,58.2,37.0,0.7,0.07,12.2,364.1,0.19,37.0,23.1,60.2,374.4,7.1,0.71,44.2,3498.4,0.16,374.9,148.5,523.4,378.5,7.1,0.71,44.7,3536.6,0.16,378.9,150.2,529.1,27.74,0.0,0.0,27.74,28.97,0.0,0.0,28.97,0.0,0.0,0.0,9316.4,410.9,0.0,39.8,0.0,0.0,0.0,0.0,920.2,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,410.9,0.0
2025-02-19 03:00:00,2025-02-19 02:00:00,9196.8,0.0,0.0,0.0,9196.8,8902.1,8864.6,0.0,0.0,0.0321,0.0421,gas-cc,gas-cc,34.6,0.7,0.07,11.8,341.9,0.19,34.7,22.1,56.7,35.8,0.7,0.07,12.2,353.2,0.19,35.8,22.8,58.6,192.0,3.8,0.4,22.6,1753.9,0.09,192.2,74.9,267.1,378.3,7.1,0.71,44.7,3534.6,0.16,378.7,150.1,528.8,27.74,0.0,0.0,27.74,28.96,0.0,0.0,28.96,0.0,0.0,0.0,9196.8,332.2,0.0,39.8,0.0,0.0,0.0,0.0,879.2,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,332.2,0.0
2025-02-19 04:00:00,2025-02-19 03:00:00,9253.7,0.0,0.0,0.0,9253.7,8956.5,9013.4,0.0,0.0,0.0321,0.0424,gas-cc,gas-cc,40.3,0.8,0.08,12.4,394.2,0.19,40.3,24.2,64.5,41.6,0.8,0.08,12.8,407.3,0.19,41.6,25.0,66.7,81.9,1.9,0.22,9.6,701.9,0.05,82.0,30.6,112.6,378.4,7.1,0.71,44.7,3535.6,0.16,378.8,150.1,528.9,27.74,0.0,0.0,27.74,28.96,0.0,0.0,28.96,0.0,0.0,0.0,9253.7,240.2,0.0,39.8,0.0,0.0,0.0,0.0,1028.0,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,240.2,0.0
2025-02-19 05:00:00,2025-02-19 04:00:00,9366.3,4.0,0.0,0.0,9370.4,9064.3,9212.7,0.0,0.0,0.0322,0.0429,gas-cc,gas-cc,47.5,0.9,0.09,13.2,461.3,0.19,47.5,27.0,74.5,49.0,0.9,0.09,13.6,476.7,0.2,49.1,27.9,77.0,146.0,5.5,0.73,15.1,1097.1,0.08,146.4,47.8,194.2,378.6,7.1,0.71,44.7,3537.5,0.16,379.0,150.2,529.2,27.74,0.0,0.0,27.74,28.98,0.0,0.0,28.98,0.0,0.0,0.0,9370.4,157.7,0.0,39.8,0.0,0.0,0.0,0.0,1227.3,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,157.7,0.0
2025-02-19 06:00:00,2025-02-19 05:00:00,9625.3,0.0,0.0,4.1,9629.3,9312.0,9506.4,0.0,542.9,0.0325,0.0441,hydro,gas-cc,73.5,1.4,0.14,15.7,703.5,0.19,73.6,36.7,110.3,76.0,1.4,0.14,16.2,727.1,0.19,76.1,37.9,114.0,150.1,5.7,0.75,15.5,1127.4,0.09,150.5,49.1,199.6,469.6,8.9,0.89,55.5,4387.5,0.2,470.1,186.3,656.4,27.74,0.0,0.0,27.74,29.02,0.0,0.0,29.02,0.0,0.0,0.0,10172.3,122.9,0.0,39.8,0.0,0.0,0.0,0.0,2064.0,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,122.9,0.0
2025-02-19 07:00:00,2025-02-19 06:00:00,9670.5,0.0,0.0,7.6,9678.2,9355.3,9531.8,0.0,1018.6,0.0326,0.0443,phs,gas-cc,87.2,1.6,0.16,16.9,830.3,0.19,87.3,41.7,129.0,90.1,1.7,0.17,17.5,858.3,0.19,90.2,43.1,133.4,340.3,34.0,4.92,15.4,1088.7,0.18,342.7,47.9,390.6,490.3,9.2,0.92,57.9,4581.2,0.21,490.9,194.5,685.4,30.28,0.0,0.0,30.28,31.68,0.0,0.0,31.68,0.0,0.0,0.0,10696.8,146.4,0.0,39.8,0.0,0.0,0.0,2.5,2565.0,0.0,0.0,14.4,7931.2,0.0,0.0,24.8,119.1,0.0
2025-02-19 08:00:00,2025-02-19 07:00:00,9911.6,0.0,0.0,9.0,9920.5,9585.5,9106.8,0.0,1195.5,0.0329,0.0454,gas-cc,gas-cc,75.7,1.4,0.14,15.3,722.1,0.18,75.8,36.9,112.7,78.3,1.5,0.15,15.9,746.7,0.18,78.3,38.2,116.5,61.8,2.3,0.32,6.5,444.3,0.04,62.0,19.8,81.8,386.3,7.3,0.73,45.6,3609.1,0.17,386.7,153.2,539.9,28.09,0.0,0.0,28.09,29.42,0.0,0.0,29.42,0.0,0.0,0.0,11116.1,813.7,0.0,39.8,0.0,0.0,0.0,41.2,2316.9,0.0,0.0,14.4,7931.2,0.0,0.0,698.6,73.9,0.0
2025-02-19 09:00:00,2025-02-19 08:00:00,10091.6,0.0,0.0,4.8,10096.3,9757.3,8813.3,0.0,634.3,0.0331,0.0462,gas-cc,gas-cc,49.4,0.9,0.09,12.5,477.0,0.17,49.4,26.7,76.1,51.1,1.0,0.1,12.9,493.3,0.17,51.1,27.6,78.8,92.2,3.2,0.43,9.8,695.3,0.06,92.4,30.6,123.0,379.9,7.2,0.72,44.9,3549.8,0.16,380.4,150.7,531.1,27.74,0.0,0.0,27.74,29.08,0.0,0.0,29.08,0.0,0.0,0.0,10730.7,1283.0,0.0,39.8,0.0,0.0,0.0,65.6,1462.2,0.0,0.0,14.4,7931.2,0.0,0.0,1180.8,36.6,0.0
2025-02-19 10:00:00,2025-02-19 09:00:00,10097.9,0.0,0.0,2.8,10100.7,9763.3,8813.9,0.0,379.4,0.0331,0.0462,gas-cc,gas-cc,41.8,0.8,0.08,11.7,406.2,0.17,41.8,23.9,65.7,43.2,0.8,0.08,12.1,420.1,0.17,43.2,24.7,67.9,43.3,1.2,0.16,5.0,330.2,0.03,43.4,14.9,58.3,380.0,7.2,0.72,44.9,3549.9,0.16,380.4,150.7,531.1,27.74,0.0,0.0,27.74,29.08,0.0,0.0,29.08,0.0,0.0,0.0,10480.2,1286.9,0.0,39.8,0.0,0.0,0.0,59.3,1207.9,0.0,0.0,14.4,7931.2,0.0,0.0,1185.4,42.2,0.0
2025-02-19 11:00:00,2025-02-19 10:00:00,10086.3,0.0,0.0,1.1,10087.4,9752.3,8926.1,0.0,150.3,0.0331,0.0462,gas-cc,gas-cc,38.6,0.7,0.07,11.5,377.2,0.17,38.7,22.8,61.4,39.9,0.8,0.08,11.9,390.1,0.18,40.0,23.6,63.6,42.2,1.1,0.16,4.9,321.9,0.03,42.3,14.5,56.8,379.9,7.2,0.72,44.9,3549.7,0.16,380.3,150.7,531.1,27.74,0.0,0.0,27.74,29.08,0.0,0.0,29.08,0.0,0.0,0.0,10237.7,1161.4,0.0,39.8,0.0,0.0,0.0,53.8,1091.0,0.0,0.0,14.4,7931.2,0.0,0.0,1067.7,39.9,0.0
2025-02-19 12:00:00,2025-02-19 11:00:00,10029.5,0.0,0.0,0.2,10029.7,9698.1,8950.1,0.0,27.7,0.033,0.0459,gas-cc,gas-cc,35.8,0.7,0.07,11.3,350.7,0.17,35.8,21.8,57.6,37.0,0.7,0.07,11.7,362.7,0.18,37.0,22.5,59.5,42.2,1.1,0.16,4.9,321.9,0.03,42.2,14.5,56.8,379.8,7.2,0.72,44.9,3548.8,0.16,380.2,150.7,530.9,27.74,0.0,0.0,27.74,29.07,0.0,0.0,29.07,0.0,0.0,0.0,10057.4,1079.6,0.0,39.8,0.0,0.0,0.0,56.1,992.4,0.0,0.0,14.4,7931.2,0.0,0.0,981.2,42.3,0.0
2025-02-19 13:00:00,2025-02-19 12:00:00,9892.6,4.9,0.0,0.0,9897.5,9567.5,8777.3,0.0,0.0,0.0329,0.0453,gas-cc,gas-cc,29.0,0.5,0.05,10.6,287.8,0.17,29.0,19.2,48.3,30.0,0.6,0.06,11.0,297.6,0.18,30.0,19.9,49.9,374.7,7.1,0.71,44.3,3500.9,0.16,375.1,148.6,523.8,379.6,7.2,0.72,44.8,3546.4,0.16,380.0,150.6,530.6,27.74,0.0,0.0,27.74,29.05,0.0,0.0,29.05,0.0,0.0,0.0,9897.5,1120.2,0.0,39.8,0.0,0.0,0.0,58.8,791.9,0.0,0.0,14.4,7931.2,0.0,0.0,1022.2,39.2,0.0
2025-02-19 14:00:00,2025-02-19 13:00:00,9817.9,0.0,0.0,0.0,9817.9,9496.1,8617.5,0.0,0.0,0.0328,0.0449,gas-cc,gas-cc,23.3,0.4,0.04,10.0,235.0,0.17,23.4,17.0,40.4,24.1,0.5,0.05,10.3,243.0,0.18,24.1,17.6,41.8,150.5,5.4,0.71,15.8,1156.4,0.09,150.9,50.3,201.2,379.5,7.2,0.72,44.8,3545.2,0.16,379.9,150.5,530.4,27.74,0.0,0.0,27.74,29.04,0.0,0.0,29.04,0.0,0.0,0.0,9817.9,1200.4,0.0,39.8,0.0,0.0,0.0,64.1,632.1,0.0,0.0,14.4,7931.2,0.0,0.0,1100.8,35.5,0.0
2025-02-19 15:00:00,2025-02-19 14:00:00,9684.2,0.0,0.0,0.0,9684.2,9368.4,8401.1,0.0,0.0,0.0326,0.0443,gas-cc,gas-cc,15.6,0.3,0.03,9.2,162.6,0.17,15.6,14.1,29.6,16.1,0.3,0.03,9.5,168.1,0.18,16.1,14.5,30.6,374.6,7.1,0.71,44.3,3500.0,0.16,375.0,148.6,523.6,379.2,7.1,0.71,44.8,3542.9,0.16,379.6,150.4,530.0,27.74,0.0,0.0,27.74,29.02,0.0,0.0,29.02,0.0,0.0,0.0,9684.2,1283.1,0.0,39.8,0.0,0.0,0.0,67.8,415.7,0.0,0.0,14.4,7931.2,0.0,0.0,1181.0,34.3,0.0
2025-02-19 16:00:00,2025-02-19 15:00:00,9814.7,0.0,0.0,6.0,9820.7,9493.1,8796.1,0.0,799.6,0.0328,0.0449,gas-cc,gas-cc,54.9,1.0,0.1,13.2,529.2,0.17,55.0,29.0,84.0,56.8,1.1,0.11,13.6,547.1,0.18,56.9,30.0,86.9,95.6,3.4,0.45,10.2,720.8,0.06,95.8,31.7,127.5,379.4,7.2,0.72,44.8,3545.1,0.16,379.9,150.5,530.4,27.74,0.0,0.0,27.74,29.04,0.0,0.0,29.04,0.0,0.0,0.0,10620.4,1024.6,0.0,39.8,0.0,0.0,0.0,50.6,1610.3,0.0,0.0,14.4,7931.2,0.0,0.0,939.1,35.0,0.0
2025-02-19 17:00:00,2025-02-19 16:00:00,10354.7,0.0,0.0,3.1,10357.9,10008.2,10022.3,0.0,416.1,0.0335,0.0474,gas-cc,gas-cc,82.7,1.6,0.16,16.4,788.6,0.18,82.8,39.9,122.7,85.6,1.6,0.16,16.9,815.9,0.19,85.7,41.3,127.0,353.3,6.7,0.67,41.7,3294.6,0.15,353.6,139.9,493.6,387.1,7.3,0.73,45.7,3616.8,0.17,387.5,153.6,541.1,31.73,0.0,0.0,31.73,33.31,0.0,0.0,33.31,0.0,0.0,0.0,10773.9,335.5,0.0,39.8,0.0,0.0,0.0,11.5,2453.0,0.0,0.0,14.4,7931.2,0.0,0.0,256.1,67.9,0.0
2025-02-19 18:00:00,2025-02-19 17:00:00,11050.5,0.0,0.0,4.9,11055.4,10669.9,10949.2,393.9,0.0,0.0344,0.0506,coal,coal,87.5,1.6,0.16,17.0,833.1,0.19,87.6,41.9,129.5,97.9,2.6,0.3,17.6,877.0,0.19,98.1,43.8,141.9,252.2,8.4,1.05,26.6,2063.5,0.12,252.8,88.1,340.9,997.0,114.8,16.7,30.7,2171.1,0.49,1005.0,95.6,1100.6,41.17,0.0,0.0,41.17,43.36,0.0,0.0,43.36,0.0,0.0,0.0,10661.6,106.3,4.9,39.8,0.0,0.0,0.0,0.0,2565.0,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,106.3,0.0
2025-02-19 19:00:00,2025-02-19 18:00:00,11270.5,0.0,0.0,6.1,11276.6,10878.6,11140.3,585.0,0.0,0.0348,0.0516,gas-cc,gas-cc,87.2,1.6,0.16,16.9,830.7,0.19,87.3,41.8,129.1,99.4,2.7,0.31,17.6,885.0,0.19,99.6,44.0,143.5,288.4,10.8,1.41,29.6,2220.9,0.15,289.1,95.9,385.0,406.7,7.7,0.77,48.0,3800.0,0.18,407.2,161.3,568.5,42.26,0.0,0.0,42.26,44.56,0.0,0.0,44.56,0.0,0.0,0.0,10691.5,136.3,4.9,39.8,0.0,0.0,0.0,0.0,2565.0,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,136.3,0.0
2025-02-19 20:00:00,2025-02-19 19:00:00,11213.7,0.0,0.0,5.4,11219.1,10824.7,11038.6,483.3,0.0,0.0347,0.0513,coal,coal,86.9,1.6,0.16,16.9,827.3,0.19,87.0,41.6,128.6,96.1,2.4,0.27,17.4,869.4,0.19,96.2,43.3,139.6,373.3,28.0,3.95,25.3,1905.5,0.18,375.2,82.1,457.3,997.8,114.9,16.71,30.7,2172.8,0.49,1005.8,95.6,1101.4,40.98,0.0,0.0,40.98,43.2,0.0,0.0,43.2,0.0,0.0,0.0,10735.8,180.5,4.9,39.8,0.0,0.0,0.0,0.0,2565.0,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,180.5,0.0
2025-02-19 21:00:00,2025-02-19 20:00:00,11021.1,0.0,0.0,3.7,11024.7,10641.9,10798.6,243.3,0.0,0.0344,0.0504,coal,coal,86.5,1.6,0.16,16.8,823.8,0.18,86.6,41.4,128.0,91.9,2.1,0.24,17.2,843.8,0.19,92.0,42.4,134.4,209.8,4.2,0.44,24.7,1921.9,0.1,210.1,82.0,292.1,977.8,112.6,16.38,30.1,2129.2,0.48,985.6,93.7,1079.3,34.45,0.0,0.0,34.45,36.28,0.0,0.0,36.28,0.0,0.0,0.0,10781.4,226.1,4.9,39.8,0.0,0.0,0.0,0.0,2565.0,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,226.1,0.0
2025-02-19 22:00:00,2025-02-19 21:00:00,10631.6,0.0,0.0,0.0,10631.6,10271.7,10295.7,0.0,0.0,0.0338,0.0487,gas-cc,gas-cc,78.9,1.5,0.15,16.0,752.9,0.18,79.0,38.5,117.5,81.7,1.5,0.15,16.6,779.3,0.19,81.8,39.8,121.6,350.3,6.6,0.67,41.4,3267.7,0.15,350.7,138.8,489.5,387.6,7.3,0.73,45.8,3621.6,0.17,388.0,153.8,541.8,28.09,0.0,0.0,28.09,29.53,0.0,0.0,29.53,0.0,0.0,0.0,10631.6,335.9,0.0,39.8,0.0,0.0,0.0,0.0,2310.3,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,335.9,0.0
2025-02-19 23:00:00,2025-02-19 22:00:00,10200.0,4.9,0.0,0.0,10204.9,9860.7,9719.7,0.0,0.0,0.0333,0.0467,gas-cc,gas-cc,61.6,1.2,0.12,14.2,591.8,0.18,61.7,31.9,93.6,63.7,1.2,0.12,14.7,612.2,0.19,63.8,33.0,96.8,355.6,7.5,0.79,41.3,3261.5,0.16,356.0,138.6,494.6,380.1,7.2,0.72,44.9,3551.7,0.16,380.6,150.8,531.3,27.74,0.0,0.0,27.74,29.1,0.0,0.0,29.1,0.0,0.0,0.0,10204.9,485.1,0.0,39.8,0.0,0.0,0.0,0.0,1734.3,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,485.1,0.0
2025-02-20 00:00:00,2025-02-19 23:00:00,9848.4,0.0,0.0,0.0,9848.4,9525.2,9248.7,0.0,0.0,0.0328,0.0451,gas-cc,gas-cc,46.5,0.9,0.09,12.7,451.3,0.18,46.5,26.2,72.7,48.1,0.9,0.09,13.1,466.6,0.19,48.1,27.1,75.2,353.5,7.5,0.8,41.0,3232.9,0.16,353.9,137.4,491.3,379.5,7.2,0.72,44.8,3545.7,0.16,379.9,150.5,530.5,27.74,0.0,0.0,27.74,29.05,0.0,0.0,29.05,0.0,0.0,0.0,9848.4,599.7,0.0,39.8,0.0,0.0,0.0,0.0,1263.3,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,599.7,0.0
2025-02-20 01:00:00,2025-02-20 00:00:00,9698.9,0.0,0.0,0.0,9698.9,9382.5,9016.2,0.0,0.0,0.0326,0.0444,gas-cc,gas-cc,38.5,0.7,0.07,11.9,377.1,0.18,38.6,23.2,61.7,39.8,0.8,0.08,12.3,389.8,0.19,39.9,23.9,63.8,346.3,6.6,0.66,40.9,3229.5,0.15,346.7,137.2,483.9,379.2,7.1,0.71,44.8,3543.1,0.16,379.6,150.4,530.1,27.74,0.0,0.0,27.74,29.03,0.0,0.0,29.03,0.0,0.0,0.0,9698.9,682.7,0.0,39.8,0.0,0.0,0.0,0.0,1030.8,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,682.7,0.0
2025-02-20 02:00:00,2025-02-20 01:00:00,9615.8,4.9,0.0,0.0,9620.7,9303.0,8880.8,0.0,0.0,0.0325,0.044,gas-cc,gas-cc,33.7,0.6,0.06,11.4,332.5,0.18,33.8,21.3,55.1,34.9,0.7,0.07,11.7,343.7,0.19,34.9,22.0,56.9,347.3,6.6,0.67,41.0,3235.8,0.15,347.7,137.5,485.1,379.1,7.1,0.71,44.8,3541.7,0.16,379.5,150.4,529.9,27.74,0.0,0.0,27.74,29.01,0.0,0.0,29.01,0.0,0.0,0.0,9620.7,739.9,0.0,39.8,0.0,0.0,0.0,0.0,895.3,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,739.9,0.0
2025-02-20 03:00:00,2025-02-20 02:00:00,9658.9,0.0,0.0,0.0,9658.9,9344.2,8863.1,0.0,0.0,0.0326,0.0442,gas-cc,gas-cc,32.9,0.6,0.06,11.2,325.0,0.18,33.0,21.0,53.9,34.0,0.6,0.06,11.6,336.0,0.18,34.1,21.7,55.8,291.2,6.9,0.77,33.2,2601.2,0.13,291.6,110.8,402.4,379.2,7.1,0.71,44.8,3542.5,0.16,379.6,150.4,530.0,27.74,0.0,0.0,27.74,29.02,0.0,0.0,29.02,0.0,0.0,0.0,9658.9,795.8,0.0,39.8,0.0,0.0,0.0,0.0,877.7,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,795.8,0.0
2025-02-20 04:00:00,2025-02-20 03:00:00,9884.2,0.0,0.0,0.0,9884.2,9559.4,9001.3,0.0,0.0,0.0329,0.0452,gas-cc,gas-cc,37.2,0.7,0.07,11.6,364.9,0.18,37.3,22.5,59.8,38.5,0.7,0.07,12.0,377.3,0.18,38.6,23.3,61.8,374.7,7.1,0.71,44.3,3500.9,0.16,375.1,148.6,523.8,379.6,7.2,0.72,44.8,3546.3,0.16,380.0,150.6,530.5,27.74,0.0,0.0,27.74,29.05,0.0,0.0,29.05,0.0,0.0,0.0,9884.2,882.9,0.0,39.8,0.0,0.0,0.0,0.0,1015.9,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,882.9,0.0
2025-02-20 05:00:00,2025-02-20 04:00:00,10385.3,0.0,0.0,2.2,10387.5,10037.2,9408.9,0.0,297.9,0.0335,0.0475,gas-cc,gas-cc,58.4,1.1,0.11,13.5,561.1,0.17,58.4,30.3,88.8,60.4,1.1,0.11,14.0,580.6,0.18,60.5,31.4,91.8,150.6,13.9,2.01,8.0,541.6,0.08,151.6,24.1,175.7,380.5,7.2,0.72,44.9,3554.8,0.16,380.9,150.9,531.8,27.74,0.0,0.0,27.74,29.12,0.0,0.0,29.12,0.0,0.0,0.0,10685.4,978.6,0.0,39.8,0.0,0.0,0.0,0.0,1721.5,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,978.6,0.0
2025-02-20 06:00:00,2025-02-20 05:00:00,11169.5,0.0,0.0,4.0,11173.5,10782.8,10112.8,154.9,227.8,0.0346,0.0511,gas-cc,gas-cc,71.0,1.3,0.13,14.7,678.0,0.17,71.1,35.0,106.0,74.4,1.6,0.17,15.1,696.9,0.18,74.5,35.9,110.4,278.1,6.9,0.8,31.4,2451.0,0.13,278.5,104.5,383.0,388.6,7.3,0.73,45.9,3631.0,0.17,389.1,154.2,543.2,33.23,0.0,0.0,33.23,35.02,0.0,0.0,35.02,0.0,0.0,0.0,11246.3,1060.7,0.0,39.8,0.0,0.0,0.0,0.0,2200.3,0.0,0.0,14.4,7931.2,0.0,0.0,0.0,1060.7,0.0
2025-02-20 07:00:00,2025-02-20 06:00:00,11701.1,0.0,0.0,7.7,11708.8,11286.5,10496.9,0.0,1028.2,0.0354,0.0536,battery,coal,104.3,2.0,0.2,17.9,987.2,0.17,104.4,47.4,151.7,108.1,2.0,0.2,18.5,1023.4,0.18,108.2,49.1,157.3,130.6,7.9,1.1,10.8,767.5,0.08,131.1,33.7,164.9,1057.8,121.8,17.72,32.6,2303.5,0.52,1066.3,101.4,1167.7,31.44,0.0,0.0,31.44,33.22,0.0,0.0,33.22,0.0,0.0,0.0,12737.0,1211.8,0.0,39.8,0.0,0.0,0.0,2.2,3539.7,0.0,0.0,14.4,7931.2,0.0,0.0,8.5,1201.1,0.0
2025-02-20 08:00:00,2025-02-20 07:00:00,12044.2,0.0,0.0,3.8,12048.0,11611.0,10917.6,0.0,511.5,0.036,0.0551,gas-cc,gas-cc,102.6,1.9,0.19,17.8,972.2,0.17,102.7,46.8,149.5,106.5,2.0,0.2,18.4,1008.4,0.18,106.6,48.5,155.1,148.7,11.6,1.66,9.9,688.0,0.08,149.5,30.4,179.9,429.0,8.1,0.81,50.7,4008.4,0.19,429.5,170.2,599.7,30.57,0.0,0.0,30.57,32.36,0.0,0.0,32.36,0.0,0.0,0.0,12559.6,1130.4,0.0,39.8,0.0,0.0,0.0,10.1,3443.7,0.0,0.0,14.4,7931.2,0.0,0.0,287.4,832.9,0.0
2025-02-20 09:00:00,2025-02-20 08:00:00,12096.8,0.0,0.0,0.0,12096.8,11660.7,10801.6,0.0,0.0,0.0361,0.0554,gas-cc,gas-cc,85.5,1.6,0.16,16.0,812.9,0.17,85.6,40.2,125.9,88.7,1.7,0.17,16.6,843.3,0.17,88.8,41.7,130.6,374.0,7.6,0.8,43.7,3443.5,0.16,374.5,146.4,520.8,429.1,8.1,0.81,50.7,4009.4,0.19,429.6,170.2,599.8,30.57,0.0,0.0,30.57,32.37,0.0,0.0,32.37,0.0,0.0,0.0,12096.8,1295.2,0.0,39.8,0.0,0.0,0.0,49.3,2816.2,0.0,0.0,14.4,7931.2,0.0,0.0,917.7,328.2,0.0
2025-02-20 10:00:00,2025-02-20 09:00:00,12117.9,0.0,0.0,0.0,12117.9,11680.6,10685.3,0.0,0.0,0.0361,0.0555,gas-cc,gas-cc,81.5,1.5,0.15,15.5,775.1,0.17,81.6,38.6,120.2,84.5,1.6,0.16,16.1,804.1,0.17,84.6,40.1,124.7,320.1,10.7,1.36,33.9,2576.8,0.16,320.8,110.7,431.6,429.2,8.1,0.81,50.7,4009.8,0.19,429.6,170.2,599.9,30.57,0.0,0.0,30.57,32.37,0.0,0.0,32.37,0.0,0.0,0.0,12117.9,1432.6,0.0,39.8,0.0,0.0,0.0,57.6,2699.8,0.0,0.0,14.4,7931.2,0.0,0.0,932.0,443.0,0.0
